tweet_id,clean_text,text,language,timestamp,date,month,likes,retweets,comments,query,label,vader_neg,vader_neu,vader_pos,vader_compound,manual_label,confidence,final_label
1774405124665798928,"You write things with intention to tarnish the image of and entire but there is something you reflect. Kagame's enormous capacity you say yourself that he deposed, he installed, he groomed, he tried...you showcase the right thing his enormous capacity!","@DavidHimbara You write things with intention to tarnish the image of @PaulKagame and entire #RwandaGov but there is something you reflect. Kagame's enormous capacity: you say yourself that ""he deposed, he installed, he groomed, he tried...you showcase the right thing: his enormous capacity!",en,2024-03-31 11:55:23+00:00,2024-03-31,2024-03,1,0,0,#RwandaGov,neutral,0.0,1.0,0.0,0.0,positive,0.0,positive
1851943506224304343,I am deeply grateful to Government of Rwanda for their unwavering support throughout my academic journey. This achievement would not have been possible without their investment in education and opportunities for students like myself.,I am deeply grateful to Government of Rwanda for their unwavering support throughout my academic journey. This achievement would not have been possible without their investment in education and opportunities for students like myself. #RwandaGov https://t.co/546KEvqGIa,en,2024-10-31 11:05:13+00:00,2024-10-31,2024-10,2,1,0,#RwandaGov,positive,0.0,0.73,0.27,0.8777,,0.8777,positive
1627556824873402373,PHOTOS Members of Patriotic Front Inkotanyi who live in Asia and the United Kingdom celebrated the party s 35th anniversary.,"PHOTOS: Members of #Rwanda Patriotic Front Inkotanyi who live in Asia and the United Kingdom celebrated the party’s 35th anniversary.

https://t.co/iQ5UVo6to9",en,2023-02-20 06:32:40+00:00,2023-02-20,2023-02,6,1,1,#Rwanda politics,positive,0.0,0.649,0.351,0.8481,,0.8481,positive
1652751086074097673,Labour Party in pushes for increase of workers salaries amid rising cost of living,"Labour Party in #Rwanda pushes for increase of workers’ salaries amid rising cost of living

https://t.co/9Ya8hea81k",en,2023-04-30 19:05:40+00:00,2023-04-30,2023-04,19,2,0,#Rwanda politics,positive,0.0,0.706,0.294,0.6124,,0.6124,positive
1642916616240332800,"PHOTOS The Rwanda Patriotic Font held the 16th International and National Congress, and celebrations for its 35th Anniversary, over the weekend. In this article, are some key messages from foreign political party leaders to the RPF and -ns.","PHOTOS: The Rwanda Patriotic Font held the 16th International and National Congress, and celebrations for its 35th Anniversary, over the weekend. 

In this article, are some key messages from foreign political party leaders to the RPF and #Rwanda-ns.
https://t.co/W4xMAOiqBV",en,2023-04-03 15:46:59+00:00,2023-04-03,2023-04,32,8,2,#Rwanda politics,positive,0.0,0.932,0.068,0.4019,,0.4019,positive
1661800049716723716,"Rwandan Foreign Minister Vincent Biruta and his Ukrainian counterpart, Dmytro Kuleba, on Thursday, signed a memorandum of understanding on political consultations between the two countries. Kuleba was in for a one-day visit.","Rwandan Foreign Minister Vincent Biruta and his Ukrainian counterpart, Dmytro Kuleba, on Thursday, signed a memorandum of understanding on political consultations between the two countries. 

Kuleba was in #Rwanda for a one-day visit. 
https://t.co/4pFBLGUAX1",en,2023-05-25 18:23:01+00:00,2023-05-25,2023-05,22,7,0,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1627543572596629504,. and the civil society have welcomed the proposal of the National Electoral Commission to synchronise s presidential and parliamentary elections in the next election cycle. Here s why .,". @NFPO_Rwanda  and the civil society have welcomed the proposal of the National Electoral Commission to synchronise #Rwanda’s presidential and parliamentary elections in the next election cycle. Here’s why ⤵️.

https://t.co/d06t3Fi7vr",en,2023-02-20 05:40:00+00:00,2023-02-20,2023-02,4,2,0,#Rwanda politics,positive,0.0,0.924,0.076,0.34,,0.34,positive
1642226031720374276,"For RPF, national unity begins within the party itself. The party is a large family that all -ns are welcome to join and equally contribute to their country s leadership. Pierre-Damien Habumuremyi - Patrice Habinshuti","For RPF, national unity begins within the party itself. The party is a large family that all #Rwanda-ns are welcome to join and equally contribute to their country’s leadership. 

✍️: Pierre-Damien Habumuremyi - Patrice Habinshuti 
https://t.co/j0rouWSKwX",en,2023-04-01 18:02:51+00:00,2023-04-01,2023-04,23,6,1,#Rwanda politics,positive,0.0,0.745,0.255,0.8625,,0.8625,positive
1638202559205634048,"UK Home Secretary, Suella Braverman to labour What I suggest they do is get off Twitter, get to and I will show them how to stop the boats.","UK Home Secretary, Suella Braverman to labour: “What I suggest they do is get off Twitter, get to #Rwanda and I will show them how to stop the boats.” 
https://t.co/PFNbwq05vz",en,2023-03-21 15:35:01+00:00,2023-03-21,2023-03,29,6,1,#Rwanda politics,negative,0.075,0.925,0.0,-0.296,,0.296,negative
1650515488865222661,"I strongly oppose plan to deport refugees to It's an appalling policy which has everything to do with populist politics and nothing whatsoever to do with what's right,fair,reasonable,ethical,or necessary. And it wont even work.","I strongly oppose @SuellaBraverman  plan to deport refugees to #Rwanda

It's an appalling policy which has everything to do with populist politics and nothing whatsoever to do with what's right,fair,reasonable,ethical,or necessary.

And it wont even work.

https://t.co/uLm4UzFMwf",en,2023-04-24 15:02:12+00:00,2023-04-24,2023-04,38,11,2,#Rwanda politics,negative,0.068,0.874,0.057,-0.1027,negative,0.1027,negative
1704145825427857918,"OPINION stands at a significant juncture in its transformational journey. As President Paul once passionately asserted, We have dared to imagine a new Rwanda. Liban Mugabo","OPINION: #Rwanda stands at a significant juncture in its transformational journey. As President Paul #Kagame once passionately asserted, ""We have dared to imagine a new Rwanda.""

✍🏾: Liban Mugabo
https://t.co/5N7AiqSsLn",en,2023-09-19 14:50:00+00:00,2023-09-19,2023-09,4,1,1,#Rwanda politics,positive,0.0,0.822,0.178,0.6369,,0.6369,positive
1711043878889865538,"Human Rights Watch HRW is set to release another of its biased reports on , a continuation of its three-decade campaign against Kigali, The New Times has learnt. Here is what we know.","Human Rights Watch (HRW) is set to release another of its biased reports on #Rwanda, a continuation of its three-decade campaign against Kigali, The New Times has learnt.

Here is what we know.

https://t.co/hy5AwjBqWB",en,2023-10-08 15:40:25+00:00,2023-10-08,2023-10,7,2,0,#Rwanda politics,negative,0.062,0.938,0.0,-0.2732,,0.2732,negative
1711289101117161717,"these guys have been proven wrong to the bone every time but Human Rights Watch HRW is set to release another of its biased reports on Rwanda, a continuation of its three-decade campaign against Kigali the politics behind it","#Rwanda 🇬🇦
… these guys have been proven wrong to the bone… every time but

Human Rights Watch (HRW) is set to release another of its biased reports on Rwanda, a continuation of its three-decade campaign against Kigali… 
the politics behind it 
👇🏾👇🏾👇🏾
https://t.co/QEDTFWiig5",en,2023-10-09 07:54:50+00:00,2023-10-09,2023-10,1,0,1,#Rwanda politics,negative,0.113,0.887,0.0,-0.5719,,0.5719,negative
1710550711681847464,"-ns holding diplomatic and official passports could soon travel to Brazil visa-free, following an agreement signed between the two countries. Here's what we know.","#Rwanda-ns holding diplomatic and official passports could soon travel to Brazil visa-free, following an agreement signed between the two countries.

Here's what we know.
https://t.co/Vcd6ltu0Yc",en,2023-10-07 07:00:44+00:00,2023-10-07,2023-10,50,18,0,#Rwanda politics,positive,0.0,0.878,0.122,0.4939,,0.4939,positive
1700021892071977405,"William Ntidendereza, the senator who died on September 3, will be laid to rest on Monday, September 11, according to a communique from the Parliament of . He died from illness while receiving treatment at King Faisal Hospital.","William Ntidendereza, the senator who died on September 3, will be laid to rest on Monday, September 11, according to a communique from the Parliament of #Rwanda.

He died from illness while receiving treatment at King Faisal Hospital. 

https://t.co/aBWtM7QiYS",en,2023-09-08 05:42:58+00:00,2023-09-08,2023-09,4,0,1,#Rwanda politics,negative,0.22,0.78,0.0,-0.872,,0.872,negative
1702087263910339055,"Einat Weiss, the new Israeli Ambassador to I want to see Israel investing in every field here and more Rwandans going to Israel for tourism, and education, among other purposes. This could take the relationship to another level.","Einat Weiss, the new Israeli Ambassador to #Rwanda: ""I want to see Israel investing in every field here and more Rwandans going to Israel for tourism, and education, among other purposes. This could take the relationship to another level.""

https://t.co/KERqB3tQbF",en,2023-09-13 22:30:01+00:00,2023-09-13,2023-09,16,3,0,#Rwanda politics,positive,0.0,0.966,0.034,0.0772,positive,0.0772,positive
1680813034313330689,RPF-Inkotanyi SG Wellars Gasamagera tasks diaspora youth to actively contribute in s development,"RPF-Inkotanyi SG Wellars Gasamagera tasks diaspora youth to actively contribute in #Rwanda’s development 

https://t.co/cIHigdliqB",en,2023-07-17 05:33:50+00:00,2023-07-17,2023-07,18,4,0,#Rwanda politics,positive,0.0,0.839,0.161,0.3182,,0.3182,positive
1682314401024561152,"The President of the Republic of Congo, Denis Sassou Nguesso, is expected to visit on Friday, July 21, where he will address a joint session of the Parliament, The New Times has learned.","The President of the Republic of Congo, Denis Sassou Nguesso, is expected to visit #Rwanda on Friday, July 21, where he will address a joint session of the Parliament, The New Times has learned.
https://t.co/YP4Lbz9aaJ",en,2023-07-21 08:59:43+00:00,2023-07-21,2023-07,6,1,1,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1736315393646485598,"'s ruling party RPF-Inkotanyi and their Chinese counterparts, the Communist Party of China CPC , have agreed to broaden the framework of the existing ties, particularly dealing with climate change effects and terrorism among other areas.","#Rwanda's ruling party RPF-Inkotanyi and their Chinese counterparts, the Communist Party of China (CPC), have agreed to broaden the framework of the existing ties, particularly dealing with climate change effects and terrorism among other areas.

https://t.co/1O78LOLVgS",en,2023-12-17 09:20:23+00:00,2023-12-17,2023-12,25,6,1,#Rwanda politics,positive,0.104,0.726,0.17,0.2263,neutral,0.2263,neutral
1766766260409258327,"As prepares for a general election in July, the political parties forum NFPO has trained the conflict prevention and resolution commissioners of parties on the principles of conflict management, particularly during the election season.","As #Rwanda prepares for a general election in July, the political parties forum (NFPO) has trained the conflict prevention and resolution commissioners of parties on the principles of conflict management, particularly during the election season.

https://t.co/784bPTKO8z",en,2024-03-10 10:01:16+00:00,2024-03-10,2024-03,7,1,2,#Rwanda politics,positive,0.115,0.75,0.135,0.2023,neutral,0.2023,neutral
1734576341595373689,"'s electoral commission has set July 14-15, 2024, as the dates for the presidential and parliamentary polls. Effective next year, the President will serve a five-year term, only renewable once. Here's what to know.","#Rwanda's electoral commission has set July 14-15, 2024, as the dates for the presidential and parliamentary polls. Effective next year, the President will serve a five-year term, only renewable once.

Here's what to know.
https://t.co/IJb79LJ4YX",en,2023-12-12 14:10:01+00:00,2023-12-12,2023-12,2,1,0,#Rwanda politics,positive,0.0,0.914,0.086,0.4767,,0.4767,positive
1763190111364133346,"Who is Francis Kamanzi, the new mines board CEO?","Who is Francis Kamanzi, the new #Rwanda mines board CEO?

https://t.co/eRPCiEomEV",en,2024-02-29 13:10:55+00:00,2024-02-29,2024-02,3,1,0,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1764901157858628039,Rwandans are expected to exercise their right to elect their next president and members of parliament MPs in July. It will be 's first joint presidential and parliamentary election. How do you know if you're eligible to vote? READ,"Rwandans are expected to exercise their right to elect their next president and members of parliament (MPs) in July. It will be #Rwanda's first joint presidential and parliamentary election.

How do you know if you're eligible to vote? READ ⤵️ 
https://t.co/25axOPXaro",en,2024-03-05 06:30:00+00:00,2024-03-05,2024-03,5,3,3,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1809067307718578274,"President said on Thursday that will not be absent where there is a need for humanitarian action, noting that Rwandans know very well the value of peace.","President #Kagame said on Thursday that #Rwanda will not be absent where there is a need for humanitarian action, noting that Rwandans know very well the value of peace.

https://t.co/fgSaPccbtr",en,2024-07-05 03:30:31+00:00,2024-07-05,2024-07,31,5,1,#Rwanda politics,positive,0.0,0.737,0.263,0.8204,,0.8204,positive
1771105806286541125,"What is your interest? He stays for however long it is constitutional. Same thing when he finally goes. Africa needs such statesmen of exceptional commitment to and skills in the science of transformative politics. got one, a role model in the strict sense of the word.","What is your interest? He stays for however long it is constitutional. Same thing when he finally goes. Africa needs such statesmen of exceptional commitment to and skills in the science of transformative politics. #Rwanda got one, a role model in the strict sense of the word.",en,2024-03-22 09:25:04+00:00,2024-03-22,2024-03,5,2,1,#Rwanda politics,positive,0.0,0.882,0.118,0.7089,,0.7089,positive
1771960316982596094,The Social Democratic Party PSD has said it will campaign for an increase of members of parliament from the current 80 seats to a number that is proportional to s population of 13.2 million.,"The Social Democratic Party (PSD) has said it will campaign for an increase of members of parliament from the current 80 seats to a number that is proportional to #Rwanda’s population of 13.2 million.

https://t.co/1tsJkWfSWO",en,2024-03-24 18:00:35+00:00,2024-03-24,2024-03,12,4,2,#Rwanda politics,positive,0.0,0.831,0.169,0.6486,,0.6486,positive
1791098461137289307,"'s electoral commission will start on Friday, May 17, to receive candidacy submissions for the July presidential and parliamentary elections. But would you have to fulfill before running for president?","#Rwanda's electoral commission will start on Friday, May 17, to receive candidacy submissions for the July presidential and parliamentary elections.

But would you have to fulfill before running for president? 

https://t.co/4yxfvveWnX",en,2024-05-16 13:28:44+00:00,2024-05-16,2024-05,0,0,0,#Rwanda politics,positive,0.0,0.883,0.117,0.5927,,0.5927,positive
1802708238002962732,"President on those who want to interfere in 's internal politics instead of focusing on issues in their own countries. Some of them, actually, are leaders of their countries in spite of their very low ratings.","President #Kagame on those who want to interfere in #Rwanda's internal politics instead of focusing on issues in their own countries.

""Some of them, actually, are leaders of their countries in spite of their very low ratings."" https://t.co/CKSQrpLeMy",en,2024-06-17 14:21:51+00:00,2024-06-17,2024-06,18,3,1,#Rwanda politics,negative,0.144,0.823,0.032,-0.6697,,0.6697,negative
1838619404382118269,"-ns are going to be represented by a female majority in the Senate a first in the country s history with women making a 65 per cent of the Upper House, or 17 of the 26 senators, up from 35 per cent.","#Rwanda-ns are going to be represented by a female majority in the Senate – a first in the country’s history – with women making a 65 per cent of the Upper House, or 17 of the 26 senators, up from 35 per cent. https://t.co/sEv0MIi86e",en,2024-09-24 16:40:00+00:00,2024-09-24,2024-09,12,7,1,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,positive,0.0,positive
1823454582120255595,"President has reappointed Edouard Ngirente as Prime Minister. Ngirente, 51, first took office in August 2017, becoming the sixth Prime Minister in post-Genocide .","President #Kagame has reappointed Edouard Ngirente as Prime Minister. Ngirente, 51, first took office in August 2017, becoming the sixth Prime Minister in post-Genocide #Rwanda.

https://t.co/FWrI3xSHci",en,2024-08-13 20:20:25+00:00,2024-08-13,2024-08,37,4,7,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1838466331365998750,and Bahamas sign visa waiver agreement,"#Rwanda and Bahamas sign visa waiver agreement

https://t.co/TXsE45jAu4",en,2024-09-24 06:31:45+00:00,2024-09-24,2024-09,332,58,6,#Rwanda politics,positive,0.0,0.61,0.39,0.4939,,0.4939,positive
1824982078540116079,"President named a new cabinet on Friday, with most ministers retaining their positions. The 30-member team includes three new faces. Here's what to know about the new faces in 's cabinet.","President #Kagame named a new cabinet on Friday, with most ministers retaining their positions. The 30-member team includes three new faces.

Here's what to know about the new faces in #Rwanda's cabinet.

https://t.co/1Z4mEa5Uit",en,2024-08-18 01:30:08+00:00,2024-08-18,2024-08,11,2,4,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1847593697782727002,"Former Sports Minister Aurore Mimosa Munyangaju has been nominated as s ambassador to Luxembourg, while Patricia Uwase has been named CEO of the Rwanda Cooperation Initiative RCI .","Former Sports Minister Aurore Mimosa Munyangaju has been nominated as #Rwanda’s ambassador to Luxembourg, while Patricia Uwase has been named CEO of the Rwanda Cooperation Initiative (RCI).

https://t.co/5y7n5H0PoD",en,2024-10-19 11:00:38+00:00,2024-10-19,2024-10,4,1,1,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1866671748071948406,s envoy James Ngango on December 7 presented his letters of credence to Pope Francis in a ceremony held at the Apostolic Palace in the Vatican City.,#Rwanda’s envoy James Ngango on December 7 presented his letters of credence to Pope Francis in a ceremony held at the Apostolic Palace in the Vatican City. https://t.co/5F3DVoHsIM,en,2024-12-11 02:30:00+00:00,2024-12-11,2024-12,0,0,0,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1823736629850186229,Gertrude Kazarwa has been elected as the new Speaker of 's Parliament after receiving 78 out of 80 votes in the first sitting of the new five-year term on Wednesday.,"Gertrude Kazarwa has been elected as the new Speaker of #Rwanda's Parliament after receiving 78 out of 80 votes in the first sitting of the new five-year term on Wednesday.

https://t.co/9YZBwsz4Zi",en,2024-08-14 15:01:10+00:00,2024-08-14,2024-08,14,0,3,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1833391206723686591,"PM Edouard Ngirente outlined on Monday 's plan to create 1.25 million decent jobs under the 2nd National Strategy for Transformation NST2 , running from 2024-2029. The country targets at least 250,000 new jobs annually.","PM Edouard Ngirente outlined on Monday #Rwanda's plan to create 1.25 million decent jobs under the 2nd National Strategy for Transformation (NST2), running from 2024-2029.

The country targets at least 250,000 new jobs annually.

https://t.co/3HtrXsvIJI",en,2024-09-10 06:25:01+00:00,2024-09-10,2024-09,20,4,1,#Rwanda politics,positive,0.0,0.942,0.058,0.2732,,0.2732,positive
1870786666585301457,"Well put the octogenarian white supremacist should focus on the poor governance and bad politics in his backyard, leave alone.","Well put the octogenarian white supremacist should focus on the poor governance and bad politics in his backyard, leave #Rwanda alone.",en,2024-12-22 11:01:13+00:00,2024-12-22,2024-12,6,3,0,#Rwanda politics,negative,0.358,0.511,0.131,-0.7351,,0.7351,negative
1826898424307859693,"Valens Muhakwa, re-elected Chairperson of the Public Accounts Committee, said that he will prioritise ensuring value for money so that financial resources are put to good use for improvement of welfare of -ns and the country s development.","Valens Muhakwa, re-elected Chairperson of the Public Accounts Committee, said that he will prioritise ensuring value for money so that financial resources are put to good use for improvement of welfare of #Rwanda-ns and the country’s development.

https://t.co/UUsJ0RcJnN",en,2024-08-23 08:25:01+00:00,2024-08-23,2024-08,3,2,0,#Rwanda politics,positive,0.0,0.766,0.234,0.8555,,0.8555,positive
1612351805006008322,"Mevlut Cavusoglu, the Turkish Minister of Foreign Affairs, is expected in on Thursday, January 12, as part of a five-nation African tour. The two countries enjoy strong bilateral relations, including in areas of trade and education.","Mevlut Cavusoglu, the Turkish Minister of Foreign Affairs, is expected in #Rwanda on Thursday, January 12, as part of a five-nation African tour.

The two countries enjoy strong bilateral relations, including in areas of trade and education.

https://t.co/8tixIBeFPs",en,2023-01-09 07:33:21+00:00,2023-01-09,2023-01,22,7,2,#Rwanda politics,positive,0.0,0.84,0.16,0.7579,,0.7579,positive
1646211745931837455,"'s ruling party RPF-Inkotanyi has released a list of the new party commissioners who were elected by the party s National Congress that met earlier this month, on April 2. The 25 commissioners include ten youth representatives.","#Rwanda's ruling party RPF-Inkotanyi has released a list of the new party commissioners who were elected by the party’s National Congress that met earlier this month, on April 2.

The 25 commissioners include ten youth representatives.
https://t.co/JXzvUvQSZp",en,2023-04-12 18:00:40+00:00,2023-04-12,2023-04,13,2,3,#Rwanda politics,positive,0.0,0.808,0.192,0.7964,,0.7964,positive
1648393474071207946,"Protais Musoni, a seasoned politician and one of the earliest members of ruling party RPF-Inkotanyi, fleed as a seven-year-old boy with his family in 1961. In this interview, he looks back at his struggles in exile and the founding of RPF.","Protais Musoni, a seasoned politician and one of the earliest members of ruling party RPF-Inkotanyi, fleed #Rwanda as a seven-year-old boy with his family in 1961.

In this interview, he looks back at his struggles in exile and the founding of RPF.
https://t.co/TFh12swBq5",en,2023-04-18 18:30:04+00:00,2023-04-18,2023-04,60,14,4,#Rwanda politics,positive,0.057,0.882,0.061,0.0516,positive,0.0516,positive
1660276948398907393,"Top political experts, including former senator and senior RPF-Inkotanyi cadre, will deliver lectures at s newly launched Pan African leadership centre.","Top political experts, including former senator and senior RPF-Inkotanyi cadre, will deliver lectures at #Rwanda’s newly launched Pan African leadership centre.

https://t.co/WmOqmv8Jnd",en,2023-05-21 13:30:45+00:00,2023-05-21,2023-05,54,13,1,#Rwanda politics,positive,0.0,0.852,0.148,0.3182,,0.3182,positive
1612443890694365184,"François Xavier Kalinda is unanimously elected as the new president of senate, replacing Augustin Iyamuremye who resigned from the position due to illness last month. The head of senate in tops the order of presidential succession.","#BREAKING: François Xavier Kalinda is unanimously elected as the new president of senate, replacing Augustin Iyamuremye who resigned from the position due to illness last month.

The head of senate in #Rwanda tops the order of presidential succession.

https://t.co/NBTTLL7Xgn",en,2023-01-09 13:39:15+00:00,2023-01-09,2023-01,20,8,2,#Rwanda politics,positive,0.112,0.766,0.122,0.1027,neutral,0.1027,neutral
1640077412498038786,"Who is Dr Abdallah Utumatwishima, the new -n Minister of Youth?","Who is Dr Abdallah Utumatwishima, the new #Rwanda-n Minister of Youth? 

https://t.co/QIozavlAGu",en,2023-03-26 19:45:00+00:00,2023-03-26,2023-03,17,0,4,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1625826544420589570,The -n electoral body has announced plans to harmonise parliamentary and presidential polls. The move would mean this year's parliamentary poll is likely to be postponed by one year and take place at the same time as presidential elections in 2024.,"The #Rwanda-n electoral body has announced plans to harmonise parliamentary and presidential polls.

The move would mean this year's parliamentary poll is likely to be postponed by one year and take place at the same time as presidential elections in 2024.
https://t.co/4Kf3LBlfRf",en,2023-02-15 11:57:09+00:00,2023-02-15,2023-02,11,6,3,#Rwanda politics,positive,0.041,0.894,0.064,0.25,,0.25,positive
1639567428157083649,"Political parties have been urged to take the lead in fighting against genocide ideology and fostering unity among -ns. Though we are from different political organisations, our common goal should be building our country.","Political parties have been urged to take the lead in fighting against genocide ideology and fostering unity among #Rwanda-ns.

“Though we are from different political organisations, our common goal should be building our country.” 

https://t.co/YgG9NMB10s",en,2023-03-25 09:58:31+00:00,2023-03-25,2023-03,5,2,0,#Rwanda politics,positive,0.067,0.86,0.073,0.0516,positive,0.0516,positive
1639244679807123457,The governments of and Uganda have agreed to enhance their political consultations as part of the resolutions of the eleventh Joint Permanent Commission JPC held in Kigali.,"The governments of #Rwanda and Uganda have agreed to enhance their political consultations as part of the resolutions of the eleventh Joint Permanent Commission (JPC) held in Kigali.

https://t.co/R8igkV0tX2",en,2023-03-24 12:36:02+00:00,2023-03-24,2023-03,15,3,2,#Rwanda politics,positive,0.0,0.925,0.075,0.2732,,0.2732,positive
1612351805840625665,"Doğuş Group, one of the largest private conglomerates in Turkey, has announced plans to establish three luxury resort hotels in . Rwanda s annual import volume to Turkey, according to the , surpassed 79 million in 2021.","Doğuş Group, one of the largest private conglomerates in Turkey, has announced plans to establish three luxury resort hotels in #Rwanda.

Rwanda’s annual import volume to Turkey, according to the @PSF_Rwanda, surpassed $79 million in 2021.
https://t.co/8tixIBeFPs",en,2023-01-09 07:33:21+00:00,2023-01-09,2023-01,12,4,1,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1675582649165922305,Political parties in seek additional funding for planned activities,"Political parties in #Rwanda seek additional funding for planned activities

https://t.co/MbjkcsIMKI",en,2023-07-02 19:10:09+00:00,2023-07-02,2023-07,6,1,1,#Rwanda politics,positive,0.0,0.748,0.252,0.4019,,0.4019,positive
1725163554569883950,"If not Rwanda... where? , and discuss options. Full episode","If not Rwanda... where?

@msmirandasawyer, @kitlochery and @FinTaylorcomedy discuss options.

Full episode: https://t.co/1RvGvjlsHT

#rwanda #migrants #Refugees #RefugeesWelcome #sunak #rwandaplan #supremecourt #migration #asylumseekers #ukpolitics #politics https://t.co/f0UWKBaQH4",en,2023-11-16 14:46:58+00:00,2023-11-16,2023-11,5,1,0,#Rwanda politics,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1736332388337090856,"On the second day The National Women Congress elections in the Democratic Green Party of . They are going to vote for their leaders, empowering women and promoting their active participation in politics.","On the second day : The National Women Congress elections in the Democratic Green Party of #Rwanda. They are going to vote for their leaders, empowering women and promoting their active participation in politics. https://t.co/v8ui1blTd7",en,2023-12-17 10:27:55+00:00,2023-12-17,2023-12,13,4,1,#Rwanda politics,positive,0.0,0.792,0.208,0.7845,,0.7845,positive
1731946166198186486,"May below will teach you that after all, Late Twagiramungu RIP was a albeit with an alternative view of politics. Your competitor in politics is NOT an enemy in civilised societies. You as an Ambassador of should know better.","May @titorutaremara4 below will teach you that after all, Late Twagiramungu RIP was a #Rwandan albeit with an alternative view of politics.

Your competitor in politics is NOT an enemy in civilised societies. You @onduhungirehe as an Ambassador of #Rwanda should know better. https://t.co/XqGh4ieGzn",en,2023-12-05 07:58:38+00:00,2023-12-05,2023-12,4,2,2,#Rwanda politics,positive,0.0,0.865,0.135,0.6956,,0.6956,positive
1725290955631169933,"No amount of the saying is a safe country, even through legislation, will override the evidence that it is not safe for asylum seekers and nor is any system in place to deal with them. The deals in evidence, not politics.","No amount of the #UKGov saying #Rwanda is a safe country, even through legislation, will override the evidence that it is not safe for asylum seekers and nor is any system in place to deal with them. The @UKSupremeCourt deals in evidence, not politics. #bbcqt",en,2023-11-16 23:13:12+00:00,2023-11-16,2023-11,5,0,1,#Rwanda politics,negative,0.101,0.835,0.064,-0.1793,negative,0.1793,negative
1637500466446712834,"PHOTOS Today, President met with UK Home Secretary who is visiting Rwanda, to discuss the UK-Rwanda Migration and Economic Development Partnership.","PHOTOS:
Today, President #Kagame met with UK Home Secretary @SuellaBraverman who is visiting Rwanda, to discuss the UK-Rwanda Migration and Economic Development Partnership. #RBANews https://t.co/jHOUzW6Ldg",en,2023-03-19 17:05:09+00:00,2023-03-19,2023-03,148,34,10,#Kagame,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1644293396402511875,"We have our lives to live. And nobody will ever decide for us how to live our lives. We have strength, incredible strength coming from this history that informs us that you should never allow anybody else to dictate to you how you live your life. -President .","""We have our lives to live. And nobody will ever decide for us how to live our lives. We have strength, incredible strength coming from this history that informs us that you should never allow anybody else to dictate to you how you live your life."" -President #Kagame.
#Kwibuka29 https://t.co/ybtYT5jsgq",en,2023-04-07 10:57:49+00:00,2023-04-07,2023-04,69,32,2,#Kagame,positive,0.031,0.843,0.125,0.7208,,0.7208,positive
1660957073318858753,We don't go to the market or borrow for the sake of it. We want to invest in sectors that will have good returns and justify our investments and also contribute to the wellbeing and development of our people. -President speaking at .,"""We don't go to the market or borrow for the sake of it. We want to invest in sectors that will have good returns and justify our investments and also contribute to the wellbeing and development of our people."" -President #Kagame speaking at #QatarEconomicForum. #RBANews https://t.co/OfJcpTJNqO",en,2023-05-23 10:33:20+00:00,2023-05-23,2023-05,152,47,2,#Kagame,positive,0.0,0.907,0.093,0.4939,,0.4939,positive
1643227437814231043,VIDEO President welcomes President William Ruto of Kenya on a two-day State Visit to Rwanda.,"VIDEO:
President #Kagame welcomes President William Ruto of Kenya on a two-day State Visit to Rwanda. #RBANews
➡️ https://t.co/JCKNgmmC0z https://t.co/GCWCCMiNQT",en,2023-04-04 12:22:05+00:00,2023-04-04,2023-04,277,74,4,#Kagame,positive,0.0,0.838,0.162,0.4019,,0.4019,positive
1660698173961060376,"JUST IN President has arrived in Doha, Qatar for the 3rd Qatar Economic Forum. Upon arrival, Akbar Al-Baker, the Group CEO of Qatar Airways, received him.","JUST IN: President #Kagame has arrived in Doha, Qatar for the 3rd Qatar Economic Forum. 

Upon arrival, Akbar Al-Baker, the Group CEO of Qatar Airways, received him. #QatarEconomicForum https://t.co/nqkjr3v97i",en,2023-05-22 17:24:33+00:00,2023-05-22,2023-05,161,27,0,#Kagame,neutral,0.0,1.0,0.0,0.0,neutral,0.0,neutral
1612501698974715904,"I will give you what to blame me for in real sense. We are really prepared to be blamed, but we will be blamed for doing what we must do. President Full speech","""I will give you what to blame me for in real sense. We are really prepared to be blamed, but we will be blamed for doing what we must do."" President #Kagame  #RBANews

Full speech:
➡️ https://t.co/QZtsbsVKQ1 https://t.co/XOqCklxpwh",en,2023-01-09 17:28:58+00:00,2023-01-09,2023-01,271,96,15,#Kagame,negative,0.205,0.753,0.041,-0.7433,,0.7433,negative
